Image,xmin,ymin,xmax,ymax,Category,Label_SA,Label_CA,Valence,Arousal,Dominance
HECO_6067.png,8.218234027,27.63414735,343.3395549,585.2222268,Peace,ExtremelyN-Sa,Neutral,5,3,6
HECO_6068.png,18.65757358,76.09288194,308.2555635,608.8190724,Fear,Neutral,Mildly-Ca,4,4,8
HECO_6068.png,309.0667624,101.2291253,573.5175879,605.5756862,Peace,Slightly-Sa,Slightly-Ca,5,4,8
HECO_6068.png,743.8693467,55.01087136,1123.510409,604.8915344,Peace,Neutral,Slightly-Ca,5,3,8
HECO_6069.png,33.58430147,64.58658009,259.6760662,509.3809524,Happiness,SlightlyN-Sa,Neutral,7,4,5
HECO_6069.png,257.8478309,104.1915584,554.6313603,464.9015152,Disgust,ExtremelyN-Sa,Neutral,3,3,4
HECO_6069.png,590.5866544,94.44264069,777,510.5995671,Happiness,ExtremelyN-Sa,Neutral,7,3,5
HECO_6070.png,410.9045226,38.30006085,586.4572864,372.5727377,Peace,Neutral,Slightly-Ca,6,6,6
HECO_6070.png,19.22110553,106.2347688,146.9346734,367.2920425,Happiness,Slightly-Sa,Slightly-Ca,7,7,6
HECO_6070.png,143.5175879,19.07325673,400.2261307,373,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6071.png,205.7855915,25.22727273,468.8912355,625.2272727,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
HECO_6072.png,14.40746753,77.11038961,271.3068182,365.6655844,Happiness,SlightlyN-Sa,Neutral,6,5,5
HECO_6072.png,273.336039,102.2727273,445.8198052,375,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6073.png,135.4901452,331.9025974,363.0575726,639.9978355,Disgust,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_6073.png,348.3532158,130.9404762,606.0295643,637.8971861,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_6074.png,32.56281407,146.0337529,388.4278536,667.333524,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_6074.png,420.2153625,208.0932494,787.7099785,672.5697941,Disgust,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_6074.png,862.1392678,114.2282609,1080,677.2242563,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6075.png,39.26943218,133.5606061,263.9569322,588.3181818,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_6075.png,261.3518597,231.2878788,416.3536713,586.3636364,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6075.png,409.8409901,167.4393939,698.3527655,602,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_6076.png,570.4565686,54.08774038,705.0301508,340.9338942,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6076.png,923.3948313,105.703125,1154.455133,428.9338942,Peace,Slightly-Sa,Slightly-Ca,6,6,7
HECO_6076.png,100.718593,15.16466346,329.2397703,239.3954327,Peace,Neutral,Slightly-Ca,5,5,7
HECO_6077.png,368.2552761,51.25541126,658.5036615,629.6103896,Peace,SlightlyN-Sa,Neutral,5,6,5
HECO_6078.png,45.55067374,124.7337662,270.1928756,653.5757576,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_6078.png,334.3763618,117.4393939,576.5231508,599.5974026,Disgust,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_6078.png,614.4497563,120.3571429,794.2706422,636.0692641,Fear,Neutral,Slightly-Ca,4,6,6
HECO_6079.png,40.34060379,137.9761905,203.0193368,657.9285714,Disgust,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_6079.png,210.2817803,98.76190476,432.5125495,654.297619,Sadness,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_6079.png,481.1709205,158.3095238,609.3190045,635.4166667,Peace,SlightlyN-Sa,Neutral,5,6,5
HECO_6080.png,101.8880115,32.20103791,338.1945441,510,Peace,Slightly-Sa,Slightly-Ca,6,6,7
HECO_6081.png,39.6014944,68.20670996,253.8381071,562.8647186,Disgust,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_6081.png,338.6400996,128.7640693,484.6525529,489.5584416,Disgust,Neutral,Slightly-Ca,4,6,6
HECO_6082.png,460.1688335,13.35714286,628.8787572,490.5714286,Disgust,SlightlyN-Sa,Highly-Ca,2,6,6
HECO_6082.png,61.45509303,139.6428571,194.9665434,540.3571429,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6082.png,181.6153984,45.53571429,452.8863907,521.5357143,Anger,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_6083.png,54.78754872,83.30735931,203.0058115,553.7489177,Peace,Neutral,Slightly-Ca,5,5,7
HECO_6083.png,384.9100432,56.35497835,527.6160565,561.7121212,Peace,Extremely-Sa,Highly-Ca,5,7,10
HECO_6083.png,217.7051434,56.96753247,381.8476823,543.3354978,Peace,Extremely-Sa,Highly-Ca,6,6,10
HECO_6084.png,39.05366254,127.7489177,256.2489978,509.8701299,Disgust,Neutral,Mildly-Ca,3,5,7
HECO_6084.png,287.1965197,131.6883117,661.3801931,514.9350649,Disgust,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_6085.png,136.4759512,278.6287936,419.1299354,537.9292743,Peace,ExtremelyN-Sa,Neutral,5,3,5
HECO_6085.png,611.8779612,62.65283203,835.672649,475.2057166,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6086.png,781.9015264,213.9069264,969.7392033,639.5454545,Peace,Slightly-Sa,Mildly-Ca,4,7,7
HECO_6086.png,21.84791512,213.1818182,329.3505212,636.6450216,Sadness,ExtremelyN-Sa,Highly-Ca,2,5,6
HECO_6086.png,340.2291512,171.1255411,752.8918466,634.469697,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_6087.png,28.35517903,234.0714286,283.1633632,629.0238095,Surprise,Slightly-Sa,Mildly-Ca,8,7,6
HECO_6087.png,454.4165601,281.0238095,664.3398338,617.2857143,Surprise,Extremely-Sa,Mildly-Ca,8,6,7
HECO_6087.png,294.2119565,194.0238095,457.8692455,615.2142857,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6088.png,152.7972017,46.41666667,334.8390135,506.3636364,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6088.png,345.6891877,66.91233766,577.7623584,436.4372294,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6089.png,47.88961039,113.961039,168.0194805,299.025974,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_6089.png,157.9545455,91.55844156,287.8246753,286.3636364,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_6089.png,283.2792208,112.6623377,404.0584416,299.6753247,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6090.png,421.9626705,80.05817503,554,293,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_6090.png,231.4630294,128.1626526,395.3165829,286.7881615,Surprise,Slightly-Sa,Mildly-Ca,8,7,6
HECO_6091.png,196.2256494,104.3019481,313.1087662,368.1006494,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_6091.png,34.29383117,61.28246753,192.5730519,364.0422078,Disgust,ExtremelyN-Sa,Neutral,4,5,5
HECO_6091.png,314.3262987,65.34090909,473.0113636,370.1298701,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6092.png,7.62987013,116.5584416,101.461039,300,Disgust,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_6092.png,228.0844156,71.42857143,370.9415584,300,Happiness,SlightlyN-Sa,Neutral,7,5,5
HECO_6093.png,348.4074519,235.719697,496.484375,783.1666667,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_6093.png,6.099759615,256.8863636,187.8305288,761.0378788,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_6093.png,196.484375,286.7121212,333.0228365,760.0757576,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6094.png,18.7839196,60.65014368,192.0559943,297.8148946,Happiness,SlightlyN-Sa,Neutral,7,5,5
HECO_6094.png,307.0595836,52.98730843,507.5491744,291.6846264,Disgust,SlightlyN-Sa,Neutral,4,6,5
HECO_6095.png,52.7638191,57.07785622,215.7214645,292.1868012,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_6095.png,215.3625269,119.8932232,322.6848528,293.9815259,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6096.png,190.7725757,45.0487013,302.1640681,325.0714286,Happiness,Slightly-Sa,Slightly-Ca,6,5,7
HECO_6096.png,298.1986752,56.22077922,429.7776226,333,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6096.png,60.6355894,72.7987013,187.8886536,333,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_6097.png,76.06676238,34.20838648,179.3603733,214.0808355,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6097.png,188.3424264,42.62675383,293.0394831,213.8002232,Peace,Neutral,Slightly-Ca,5,5,7
HECO_6098.png,21.91558442,50,155.6818182,297.0779221,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_6098.png,243.9935065,57.79220779,400,300,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6099.png,107.2954757,63.46536797,655.0417444,533.9242424,Anger,Slightly-Sa,Highly-Ca,3,7,7
HECO_6100.png,195.4589492,47.21103896,308.2924027,323.6298701,Happiness,Slightly-Sa,Slightly-Ca,7,7,6
HECO_6100.png,53.0652938,66.67207792,194.7379686,328.6753247,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6100.png,312.9787761,62.3474026,471.2340032,328.6753247,Happiness,Extremely-Sa,Mildly-Ca,8,6,7
HECO_6101.png,197.2640693,198.034632,313.6190476,633.4025974,Excitement,Extremely-Sa,Highly-Ca,8,7,7
HECO_6101.png,354.4588745,136.3896104,500.0952381,587.9393939,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6102.png,99.18831169,52.27272727,259.2532468,298.3766234,Happiness,Extremely-Sa,Highly-Ca,8,7,8
HECO_6103.png,210.0652208,134.1991342,365.0088624,338.961039,Happiness,SlightlyN-Sa,Neutral,6,3,6
HECO_6103.png,320.8629087,5.194805195,599,400,Happiness,Slightly-Sa,Mildly-Ca,8,5,7
HECO_6104.png,116.872071,64.14935065,241.6017033,328.3149351,Peace,Neutral,Slightly-Ca,6,6,6
HECO_6104.png,245.206606,68.47402597,337.4921143,323.6298701,Peace,Neutral,Slightly-Ca,5,7,6
HECO_6104.png,337.4921143,35.67857143,477.722828,333,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6105.png,261.3127285,222.7922078,322.8448162,395.2272727,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_6105.png,36.03409322,154.6320346,214.5280006,386.5800866,Happiness,Slightly-Sa,Mildly-Ca,8,7,6
HECO_6105.png,348.2712987,163.2792208,587.2802346,414.5562771,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6106.png,322.8494004,31.73809524,471.5578875,333.9880952,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6106.png,156.7977399,53.88095238,289.2700646,326.9761905,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
HECO_6107.png,74.28571429,346.6666667,266.6666667,869.5238095,Happiness,SlightlyN-Sa,Neutral,7,5,5
HECO_6107.png,255.2380952,259.047619,436.1904762,874.2857143,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6107.png,443.8095238,364.7619048,629.5238095,859.047619,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_6108.png,29.09239621,29.78571429,260.5905912,412.0357143,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_6108.png,268.7133348,153.4415584,393.2620713,417,Sadness,ExtremelyN-Sa,Slightly-Ca,3,3,5
HECO_6109.png,22.44591346,566.6893939,469.5612981,873.6060606,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_6109.png,12.83052885,14.43181818,494.5612981,289.5984848,Happiness,Neutral,Neutral,7,4,6
HECO_6109.png,18.59975962,297.2954545,451.2920673,560.9166667,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6110.png,48.70782484,80.34072917,214.7379756,380.5766667,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6110.png,212.6202441,55.3640625,378.6503948,381,Happiness,Neutral,Neutral,6,5,6
HECO_6110.png,380.34458,42.6640625,571.787509,377.5207292,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6111.png,299.2464049,104.0205628,398.3614491,409,Peace,Slightly-Sa,Slightly-Ca,5,8,6
HECO_6111.png,94.37914823,66.3961039,285.9720686,406.7867965,Anger,Slightly-Sa,Highly-Ca,3,6,8
HECO_6112.png,131.8441558,1150.12987,1506.38961,5004.467532,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6112.png,1540.051948,1980.467532,2381.61039,4398.545455,Happiness,ExtremelyN-Sa,Neutral,6,2,3
HECO_6113.png,14.28571429,35.4978355,115.5844156,265.8008658,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6113.png,68.83116883,183.5497835,239.8268398,341.5584416,Anger,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_6114.png,284.5893502,185.5183983,527.9106498,587.5952381,Peace,ExtremelyN-Sa,Neutral,5,3,6
HECO_6114.png,544.517148,161.6969697,725.7445848,626.5757576,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_6114.png,10.22111913,141.4848485,150.9025271,609.9729437,Peace,ExtremelyN-Sa,Neutral,5,3,5
HECO_6115.png,221.1769127,371.4285714,550.5013754,1067.857143,Surprise,Neutral,Mildly-Ca,9,6,5
HECO_6115.png,550.5013754,201.1904762,1030.414374,1027.056277,Happiness,SlightlyN-Sa,Neutral,6,5,5
HECO_6116.png,67.50635354,73.81818182,253.8768355,348,Happiness,Neutral,Neutral,6,5,6
HECO_6116.png,260.2774379,55.74025974,423.3045463,343.8571429,Happiness,Slightly-Sa,Slightly-Ca,7,5,7
HECO_6117.png,93.01948052,75,191.7207792,294.4805195,Happiness,SlightlyN-Sa,Neutral,6,5,5
HECO_6118.png,409.3515912,129.038961,559.9211277,535.8701299,Peace,ExtremelyN-Sa,Neutral,5,2,6
HECO_6119.png,2.537490856,80.84199134,172.9837235,332.8787879,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_6119.png,175.1783102,72.79437229,341.6011339,338,Peace,SlightlyN-Sa,Neutral,5,6,5
HECO_6119.png,326.2390271,30.36147186,499.2456108,332.512987,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
HECO_6120.png,22.58928571,33.97727273,160.3652597,172.5,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_6120.png,311.9561688,14.56168831,444.3181818,212.0779221,Happiness,Extremely-Sa,Mildly-Ca,7,8,7
HECO_6121.png,326.2598708,65.60750933,488.6432161,293.9657183,Happiness,Neutral,Slightly-Ca,7,4,7
HECO_6121.png,18.66475233,73.0701959,173.9554917,292.8463153,Peace,SlightlyN-Sa,Slightly-Ca,4,3,7
HECO_6121.png,179.9282125,78.66721082,330.3661163,294.7119869,Happiness,ExtremelyN-Sa,Neutral,6,3,5
HECO_6122.png,459.8143368,332.4448052,737.4156076,913.9253247,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_6122.png,907.7889198,264.525974,1327.16938,912.7337662,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6123.png,163.0954805,204.5487013,346.3202362,753,Happiness,Neutral,Slightly-Ca,7,7,5
HECO_6123.png,342.2485749,155.6525974,496.971702,706.5487013,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_6123.png,5.11502443,108.3863636,172.0531352,747.2954545,Happiness,Slightly-Sa,Slightly-Ca,6,5,7
HECO_6124.png,135.9409296,118.5681818,606.519991,393.2435065,Happiness,ExtremelyN-Sa,Neutral,7,2,6
HECO_6125.png,26.21119741,73.0487013,201.708262,442.2142857,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6125.png,209.5517062,131.3896104,306.6143285,453,Happiness,Neutral,Neutral,7,6,5
HECO_6125.png,304.1632522,36.76948052,484.0722542,444.1753247,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_6126.png,781.0480976,179.7991071,1074.170854,720,Happiness,Slightly-Sa,Slightly-Ca,6,7,7
HECO_6126.png,375.821967,444.2889031,542.1392678,560.0031888,Disgust,ExtremelyN-Sa,Highly-Ca,2,3,6
HECO_6126.png,624.8384781,436.9419643,744.292893,595.8195153,Happiness,ExtremelyN-Sa,Neutral,6,3,5
HECO_6127.png,65.68557071,38.55174731,173.672649,214.1311977,Anger,Neutral,Highly-Ca,3,6,7
HECO_6127.png,204.4134961,23.83251195,304.5183058,219.9137545,Peace,SlightlyN-Sa,Neutral,5,6,5
HECO_6128.png,181.6510454,39.80194805,347.7649603,519.1558442,Excitement,Slightly-Sa,Slightly-Ca,7,5,7
HECO_6128.png,348.3417448,48.45454545,468.88969,518.5790043,Excitement,Extremely-Sa,Highly-Ca,8,7,7
HECO_6128.png,471.1968277,64.02922078,635.5803893,523.7705628,Excitement,Extremely-Sa,Highly-Ca,8,5,9
HECO_6129.png,40.41923905,32.80532526,158.0279971,198.9277742,Peace,SlightlyN-Sa,Neutral,5,3,7
HECO_6129.png,156.6245513,12.88185587,279.8470926,209.3104273,Peace,Neutral,Slightly-Ca,5,3,8
HECO_6130.png,333.7088558,27.03246753,500,352.5974026,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_6130.png,5.730799373,97.16017316,166.7809561,358.8658009,Happiness,Neutral,Neutral,6,5,6
HECO_6130.png,165.9972571,83.83982684,341.9376959,362,Happiness,Neutral,Neutral,6,5,6
HECO_6131.png,35.26176365,75.32467532,247.6238326,297.4025974,Disgust,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_6131.png,288.9942529,10.06493506,452,298.7012987,Anger,Neutral,Highly-Ca,3,5,8
HECO_6132.png,70.4034458,97.57653061,233.4027279,298.8639987,Fear,Neutral,Mildly-Ca,3,7,6
HECO_6132.png,235.315865,40.19052934,398.6977746,275.9048151,Fear,ExtremelyN-Sa,Highly-Ca,2,6,5
HECO_6133.png,258.7662338,25.64935065,400,300,Peace,SlightlyN-Sa,Neutral,5,6,5
HECO_6133.png,7.305194805,80.51948052,136.2012987,300,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6133.png,140.4220779,73.05194805,257.6298701,292.2077922,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6134.png,21.70866613,250.4339827,201.2709665,586.8896104,Happiness,Slightly-Sa,Slightly-Ca,6,5,7
HECO_6134.png,224.1495607,246.965368,409.2581869,564.6904762,Peace,SlightlyN-Sa,Neutral,5,4,6
HECO_6135.png,28.55195566,34.23701299,162.2938446,258.7597403,Fear,ExtremelyN-Sa,Slightly-Ca,3,4,5
HECO_6135.png,142.46688,22.70454545,325.2354452,307.4123377,Happiness,SlightlyN-Sa,Neutral,6,4,6
HECO_6136.png,77.21823403,26.36435688,203.3776023,290.8571105,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_6136.png,187.7889447,8.610733696,300.5348169,291.5817482,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6137.png,74.22972003,36.36399872,295.7709978,278.9660395,Fear,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_6138.png,42.61107606,113.8831169,155.4445296,328.6753247,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6138.png,174.5505137,94.78246753,354.0746665,325.0714286,Peace,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_6138.png,354.4351568,83.97077922,467.2686103,312.0974026,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_6139.png,22.73582197,33.64716199,93.75017947,186.3002232,Peace,SlightlyN-Sa,Neutral,5,3,7
HECO_6139.png,95.43431443,19.05532526,230.7264896,174.2338967,Anger,ExtremelyN-Sa,Slightly-Ca,2,3,3
HECO_6139.png,217.8147882,29.71859056,322.7925341,124.3112245,Disgust,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_6140.png,317.6382212,233.7954545,486.5384615,850.5151515,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6140.png,176.2920673,181.8409091,324.3689904,873.6060606,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6140.png,11.86899038,214.5530303,183.0228365,874.5681818,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6141.png,28.69705671,62.76705995,220.776023,297.3333865,Fear,ExtremelyN-Sa,Highly-Ca,2,3,6
HECO_6141.png,213.5061019,27.94563138,327.1464465,283.1752232,Fear,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_6142.png,74.51298701,10.06493506,202.1103896,298.0519481,Happiness,Slightly-Sa,Slightly-Ca,6,7,6
HECO_6143.png,13.31003597,47.92207792,166.7293185,266.4935065,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6143.png,162.3459104,58.44155844,253.5207983,260.0649351,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_6143.png,243.5850733,18.11688312,385.3152677,266.7857143,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_6144.png,162.2149837,83.39393939,300,301,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_6145.png,53.18521177,32.15481505,257.1256281,291.5935906,Peace,ExtremelyN-Sa,Neutral,5,4,5
HECO_6145.png,256.7430007,44.39971301,378.8011486,292.3588967,Peace,ExtremelyN-Sa,Neutral,5,4,5
HECO_6146.png,183.5821967,15.58098592,329.1421393,204.5694622,Peace,ExtremelyN-Sa,Neutral,5,3,5
HECO_6146.png,338.3596554,3.289052497,529.6231156,247.9753521,Peace,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_6147.png,157.9325197,11.76587891,313.3524767,287,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6147.png,320.17229,65.93712891,481.6941852,287,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
HECO_6147.png,18.66475233,121.9021289,160.086145,285.8508789,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6148.png,18.09773792,28.11038961,238.7177812,333,Sadness,ExtremelyN-Sa,Mildly-Ca,3,6,5
HECO_6148.png,313.3392664,32.07467532,472.6759643,321.1071429,Disgust,Neutral,Mildly-Ca,3,5,7
HECO_6149.png,51.93490148,97.4025974,151.2798039,293.8311688,Peace,SlightlyN-Sa,Neutral,5,4,6
HECO_6149.png,129.5278154,94.48051948,275.2986036,292.8571429,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_6150.png,104.3019481,48.7012987,178.70671,206.1688312,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6150.png,170.5898268,64.39393939,250,250,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_6151.png,190.5297918,53.71635683,420.3646805,298.4444367,Peace,Neutral,Slightly-Ca,5,6,6
HECO_6151.png,52.62885858,37.73411487,194.8600144,298.1114734,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6152.png,342.0674803,4.173762946,488.155061,311.1472957,Happiness,SlightlyN-Sa,Neutral,7,5,5
HECO_6152.png,171.2132089,16.02186421,342.4264178,306.1208285,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6152.png,11.84493898,6.686996548,184.4938981,303.2485616,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6153.png,21.89160086,10.58738796,207.0100503,289.4606274,Happiness,Neutral,Neutral,6,5,6
HECO_6153.png,203.1694185,9.050896287,361.0193826,291.381242,Happiness,Neutral,Neutral,6,5,6
HECO_6153.png,341.0480976,28.64116517,509.2677674,295.2224712,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_6154.png,94.43000484,29.99350649,370.5421905,447,Fear,Neutral,Mildly-Ca,4,6,7
HECO_6154.png,355.0683027,4.353896104,500,399.5909091,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6155.png,57.03068673,51.17532468,235.833859,323.9902597,Excitement,Extremely-Sa,Highly-Ca,8,8,7
HECO_6155.png,245.9275865,47.21103896,446.3601748,314.9805195,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_6156.png,374.3898062,9.246045392,556.4249821,300,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_6156.png,15.27279253,40.19515131,205.5635319,293.9778198,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_6156.png,207.6274228,113.2350413,399.1564968,300,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_6157.png,249.0555368,40.58441558,451,291.5584416,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6157.png,7.80787662,20.45454545,229.8985894,288.3116883,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6158.png,6.819813352,57.17317276,151.8305815,324,Fear,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_6158.png,156.137832,86.23629568,362.1679828,320.535299,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_6158.png,360.7322326,69.01370432,500,324,Fear,ExtremelyN-Sa,Slightly-Ca,3,5,5
HECO_6159.png,12.55411255,145.021645,105.1948052,389.6103896,Happiness,SlightlyN-Sa,Neutral,6,5,5
HECO_6159.png,105.1948052,120.7792208,189.1774892,394.3722944,Peace,SlightlyN-Sa,Neutral,5,6,5
HECO_6159.png,184.4155844,133.3333333,282.6839827,395.6709957,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6160.png,56.80585683,60.72727273,195.9960231,328.9393939,Happiness,Slightly-Sa,Slightly-Ca,7,6,6
HECO_6160.png,190.2114967,27.11038961,317.8326103,315.2034632,Happiness,Neutral,Neutral,6,5,6
HECO_6160.png,304.0943601,66.87229437,430.2241504,318.0952381,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_6161.png,77.05240488,74.44324713,217.3567839,300,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_6161.png,337.3438622,68.69612069,480.7150036,295.1329023,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6161.png,208.5398421,30.38194444,347.6941852,300,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_6162.png,45.81818182,80,188,336,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_6162.png,201.4545455,105.4545455,315.6363636,336,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6162.png,311.2727273,62.54545455,458.9090909,324.7272727,Peace,ExtremelyN-Sa,Neutral,5,4,5
HECO_6163.png,52.30952947,40.58441558,183.7885932,289.6103896,Peace,Slightly-Sa,Slightly-Ca,6,6,7
HECO_6163.png,277.9863356,39.28571429,423.4585789,290.5844156,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_6163.png,183.4943203,47.07792208,278.6357652,291.8831169,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_6164.png,339.7341358,22.31060606,471.749442,269.6396104,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_6164.png,45.7290338,41.43398268,193.6882175,260.0779221,Disgust,SlightlyN-Sa,Neutral,4,6,5
HECO_6164.png,195.6014828,39.52164502,348.6627073,276.6515152,Disgust,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_6164.png,78.25454401,291.3127706,291.2647481,562.8647186,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_6164.png,295.7290338,289.4004329,500,564.1396104,Peace,ExtremelyN-Sa,Neutral,5,5,5
